Timestamp,INDI_Outer.disturbance,INDI_Outer.disturbance_f,INDI_Outer.disturbance_a
18308,0.0,0.0,0.0
18328,0.0,0.0,0.0
18348,0.0,0.0,0.0
18368,0.0,0.0,0.0
18388,0.0,0.0,0.0
18408,0.0,0.0,0.0
18428,0.0,0.0,0.0
18448,0.0,0.0,0.0
18468,0.0,0.0,0.0
18488,0.0,0.0,0.0
18508,0.0,0.0,0.0
18528,0.0,0.0,0.0
18548,0.0,0.0,0.0
18568,0.0,0.0,0.0
18588,0.0,0.0,0.0
18608,0.0,0.0,0.0
18628,0.0,0.0,0.0
18648,0.0,0.0,0.0
18668,0.0,0.0,0.0
18688,0.0,0.0,0.0
18708,0.0,0.0,0.0
18728,0.0,0.0,0.0
18748,0.0,0.0,0.0
18768,0.0,0.0,0.0
18788,0.0,0.0,0.0
18808,0.0,0.0,0.0
18828,0.0,0.0,0.0
18848,0.0,0.0,0.0
18868,0.0,0.0,0.0
18888,0.0,0.0,0.0
18908,0.0,0.0,0.0
18928,0.0,0.0,0.0
18948,0.0,0.0,0.0
18968,0.0,0.0,0.0
18988,0.0,0.0,0.0
19008,0.0,0.0,0.0
19028,0.0,0.0,0.0
19048,0.0,0.0,0.0
19068,0.0,0.0,0.0
19088,0.0,0.0,0.0
19108,0.0,0.0,0.0
19128,0.0,0.0,0.0
19148,0.0,0.0,0.0
19168,0.0,0.0,0.0
19188,0.0,0.0,0.0
19208,0.0,0.0,0.0
19228,0.0,0.0,0.0
19248,0.0,0.0,0.0
19268,0.0,0.0,0.0
19288,0.0,0.0,0.0
19308,0.0,0.0,0.0
19328,0.0,0.0,0.0
19348,0.0,0.0,0.0
19368,0.0,0.0,0.0
19388,0.0,0.0,0.0
19408,0.0,0.0,0.0
19428,0.0,0.0,0.0
19448,0.0,0.0,0.0
19468,0.0,0.0,0.0
19488,0.0,0.0,0.0
19508,0.0,0.0,0.0
19528,0.0,0.0,0.0
19548,0.0,0.0,0.0
19568,0.0,0.0,0.0
19588,0.0,0.0,0.0
19608,0.0,0.0,0.0
19628,0.0,0.0,0.0
19648,0.0,0.0,0.0
19668,0.0,0.0,0.0
19688,0.0,0.0,0.0
19708,0.0,0.0,0.0
19728,0.0,0.0,0.0
19748,0.0,0.0,0.0
19768,0.0,0.0,0.0
19788,0.0,0.0,0.0
19808,0.0,0.0,0.0
19828,0.0,0.0,0.0
19848,0.0,0.0,0.0
19868,0.0,0.0,0.0
19888,0.0,0.0,0.0
19908,0.0,0.0,0.0
19928,0.0,0.0,0.0
19948,0.0,0.0,0.0
19968,0.0,0.0,0.0
19988,0.0,0.0,0.0
20008,0.0,0.0,0.0
20028,0.0,0.0,0.0
20048,0.0,0.0,0.0
20068,0.0,0.0,0.0
20088,0.0,0.0,0.0
20108,0.0,0.0,0.0
20128,0.0,0.0,0.0
20148,0.0,0.0,0.0
20168,0.0,0.0,0.0
20188,0.0,0.0,0.0
20208,0.0,0.0,0.0
20228,0.0,0.0,0.0
20248,0.0,0.0,0.0
20268,0.0,0.0,0.0
20288,0.0,0.0,0.0
20308,0.0,0.0,0.0
20328,0.0,0.0,0.0
20348,0.0,0.0,0.0
20368,0.0,0.0,0.0
20388,0.0,0.0,0.0
20408,0.0,0.0,0.0
20428,0.0,0.0,0.0
20448,0.0,0.0,0.0
20468,0.0,0.0,0.0
20488,0.0,0.0,0.0
20508,0.0,0.0,0.0
20528,0.0,0.0,0.0
20548,0.0,0.0,0.0
20568,0.0,0.0,0.0
20588,0.0,0.0,0.0
20608,0.0,0.0,0.0
20628,0.0,0.0,0.0
20648,0.0,0.0,0.0
20668,0.0,0.0,0.0
20688,0.0,0.0,0.0
20708,0.0,0.0,0.0
20728,0.0,0.0,0.0
20748,0.0,0.0,0.0
20768,0.0,0.0,0.0
20788,0.0,0.0,0.0
20808,0.0,0.0,0.0
20828,0.0,0.0,0.0
20848,0.0,0.0,0.0
20868,0.0,0.0,0.0
20888,0.0,0.0,0.0
20908,0.0,0.0,0.0
20928,0.0,0.0,0.0
20948,0.0,0.0,0.0
20968,0.0,0.0,0.0
20988,0.0,0.0,0.0
21008,0.0,0.0,0.0
21028,0.0,0.0,0.0
21048,0.0,0.0,0.0
21068,0.0,0.0,0.0
21088,0.0,0.0,0.0
21108,0.0,0.0,0.0
21128,0.0,0.0,0.0
21148,0.0,0.0,0.0
21168,0.0,0.0,0.0
21188,0.0,0.0,0.0
21208,0.0,0.0,0.0
21228,0.0,0.0,0.0
21248,0.0,0.0,0.0
21268,0.0,0.0,0.0
21288,0.0,0.0,0.0
21308,0.0,0.0,0.0
21328,0.0,0.0,0.0
21348,0.0,0.0,0.0
21368,0.0,0.0,0.0
21388,0.0,0.0,0.0
21408,0.0,0.0,0.0
21428,0.0,0.0,0.0
21448,0.0,0.0,0.0
21468,0.0,0.0,0.0
21488,0.0,0.0,0.0
21508,0.0,0.0,0.0
21528,0.0,0.0,0.0
21548,0.0,0.0,0.0
21568,0.0,0.0,0.0
21588,0.0,0.0,0.0
21608,0.0,0.0,0.0
21628,0.0,0.0,0.0
21648,0.0,0.0,0.0
21668,0.0,0.0,0.0
21688,0.0,0.0,0.0
21708,0.0,0.0,0.0
21728,0.0,0.0,0.0
21748,0.0,0.0,0.0
21768,0.0,0.0,0.0
21788,0.0,0.0,0.0
21808,0.0,0.0,0.0
21828,0.0,0.0,0.0
21848,0.0,0.0,0.0
21868,0.0,0.0,0.0
21888,0.0,0.0,0.0
21908,0.0,0.0,0.0
21928,0.0,0.0,0.0
21948,0.0,0.0,0.0
21968,0.0,0.0,0.0
21988,0.0,0.0,0.0
22008,0.0,0.0,0.0
22028,0.0,0.0,0.0
22048,0.0,0.0,0.0
22068,0.0,0.0,0.0
22088,0.0,0.0,0.0
22108,0.0,0.0,0.0
22128,0.0,0.0,0.0
22148,0.0,0.0,0.0
22168,0.0,0.0,0.0
22188,0.0,0.0,0.0
22208,0.0,0.0,0.0
22228,0.0,0.0,0.0
22248,0.0,0.0,0.0
22268,0.0,0.0,0.0
22288,0.0,0.0,0.0
22308,0.0,0.0,0.0
22328,0.0,0.0,0.0
22348,0.0,0.0,0.0
22368,0.0,0.0,0.0
22388,0.0,0.0,0.0
22408,0.0,0.0,0.0
22428,0.0,0.0,0.0
22448,0.0,0.0,0.0
22468,0.0,0.0,0.0
22488,0.0,0.0,0.0
22508,0.0,0.0,0.0
22528,0.0,0.0,0.0
22548,0.0,0.0,0.0
22568,0.0,0.0,0.0
22588,0.0,0.0,0.0
22608,0.0,0.0,0.0
22628,0.0,0.0,0.0
22648,0.0,0.0,0.0
22668,0.0,0.0,0.0
22688,0.0,0.0,0.0
22708,0.0,0.0,0.0
22728,0.0,0.0,0.0
22748,0.0,0.0,0.0
22768,0.0,0.0,0.0
22788,0.0,0.0,0.0
22808,0.0,0.0,0.0
22828,0.0,0.0,0.0
22848,0.0,0.0,0.0
22868,0.0,0.0,0.0
22888,0.0,0.0,0.0
22908,0.0,0.0,0.0
22928,0.0,0.0,0.0
22948,0.0,0.0,0.0
22968,0.0,0.0,0.0
22988,0.0,0.0,0.0
23008,0.0,0.0,0.0
23028,0.0,0.0,0.0
23048,0.0,0.0,0.0
23068,0.0,0.0,0.0
23088,0.0,0.0,0.0
23108,0.0,0.0,0.0
23128,0.0,0.0,0.0
23148,0.0,0.0,0.0
23168,0.0,0.0,0.0
23188,0.0,0.0,0.0
23208,0.0,0.0,0.0
23228,0.0,0.0,0.0
23248,0.0,0.0,0.0
23268,0.0,0.0,0.0
23288,0.0,0.0,0.0
23308,0.0,0.0,0.0
23328,0.0,0.0,0.0
23348,0.0,0.0,0.0
23368,0.0,0.0,0.0
23388,0.0,0.0,0.0
23408,0.0,0.0,0.0
23428,0.0,0.0,0.0
23448,0.0,0.0,0.0
23468,0.0,0.0,0.0
23488,0.0,0.0,0.0
23508,0.0,0.0,0.0
23528,0.0,0.0,0.0
23548,0.0,0.0,0.0
23568,0.0,0.0,0.0
23588,0.0,0.0,0.0
23608,0.0,0.0,0.0
23628,0.0,0.0,0.0
23648,0.0,0.0,0.0
23668,0.0,0.0,0.0
23688,0.0,0.0,0.0
23708,0.0,0.0,0.0
23728,0.0,0.0,0.0
23748,0.0,0.0,0.0
23768,0.0,0.0,0.0
23788,0.0,0.0,0.0
23808,0.0,0.0,0.0
23828,0.0,0.0,0.0
23848,0.0,0.0,0.0
23868,0.0,0.0,0.0
23888,0.0,0.0,0.0
23908,0.0,0.0,0.0
23928,0.0,0.0,0.0
23948,0.0,0.0,0.0
23968,0.0,0.0,0.0
23988,0.0,0.0,0.0
24008,0.0,0.0,0.0
24028,0.0,0.0,0.0
24048,0.0,0.0,0.0
24068,0.0,0.0,0.0
24088,0.0,0.0,0.0
24108,0.0,0.0,0.0
24128,0.0,0.0,0.0
24148,0.0,0.0,0.0
24168,0.0,0.0,0.0
24188,0.0,0.0,0.0
24208,0.0,0.0,0.0
24228,0.0,0.0,0.0
24248,0.0,0.0,0.0
24268,0.0,0.0,0.0
24288,0.0,0.0,0.0
24308,0.0,0.0,0.0
24328,0.0,0.0,0.0
24348,0.0,0.0,0.0
24368,0.0,0.0,0.0
24388,0.0,0.0,0.0
24408,0.0,0.0,0.0
24428,0.0,0.0,0.0
24448,0.0,0.0,0.0
24468,0.0,0.0,0.0
24488,0.0,0.0,0.0
24508,0.0,0.0,0.0
24528,0.0,0.0,0.0
24548,0.0,0.0,0.0
24568,0.0,0.0,0.0
24588,0.0,0.0,0.0
24608,0.0,0.0,0.0
24628,0.0,0.0,0.0
24648,0.0,0.0,0.0
24668,0.0,0.0,0.0
24688,0.0,0.0,0.0
24708,0.0,0.0,0.0
24728,0.0,0.0,0.0
24748,0.0,0.0,0.0
24768,0.0,0.0,0.0
24788,0.0,0.0,0.0
24808,0.0,0.0,0.0
24828,0.0,0.0,0.0
24848,0.0,0.0,0.0
24868,0.0,0.0,0.0
24888,0.0,0.0,0.0
24908,0.0,0.0,0.0
24928,0.0,0.0,0.0
24948,0.0,0.0,0.0
24968,0.0,0.0,0.0
24988,0.0,0.0,0.0
25008,0.0,0.0,0.0
25028,0.0,0.0,0.0
25048,0.0,0.0,0.0
25068,0.0,0.0,0.0
25088,0.0,0.0,0.0
25108,0.0,0.0,0.0
25128,0.0,0.0,0.0
25148,0.0,0.0,0.0
25168,0.0,0.0,0.0
25188,0.0,0.0,0.0
25208,0.0,0.0,0.0
25228,0.0,0.0,0.0
25248,0.0,0.0,0.0
25268,0.0,0.0,0.0
25288,0.0,0.0,0.0
25308,0.0,0.0,0.0
25328,0.0,0.0,0.0
25348,0.0,0.0,0.0
25368,0.0,0.0,0.0
25388,0.0,0.0,0.0
25408,0.0,0.0,0.0
25428,0.0,0.0,0.0
25448,0.0,0.0,0.0
25468,0.0,0.0,0.0
25488,0.0,0.0,0.0
25508,0.0,0.0,0.0
25528,0.0,0.0,0.0
25548,0.0,0.0,0.0
25568,0.0,0.0,0.0
25588,0.0,0.0,0.0
25608,0.0,0.0,0.0
25628,0.0,0.0,0.0
25648,0.0,0.0,0.0
25668,0.0,0.0,0.0
25688,0.0,0.0,0.0
25708,0.0,0.0,0.0
25728,0.0,0.0,0.0
25748,0.0,0.0,0.0
25768,0.0,0.0,0.0
25788,0.0,0.0,0.0
25808,0.0,0.0,0.0
25828,0.0,0.0,0.0
25848,0.0,0.0,0.0
25868,0.0,0.0,0.0
25888,0.0,0.0,0.0
25908,0.0,0.0,0.0
25928,0.0,0.0,0.0
25948,0.0,0.0,0.0
25968,0.0,0.0,0.0
25988,0.0,0.0,0.0
26008,0.8174999952316284,0.06750555336475372,0.004454202950000763
26028,0.8174999952316284,0.4174630343914032,0.07519717514514923
26048,0.8174999952316284,0.7009525299072266,0.21719735860824585
26068,0.8174999952316284,0.8273486495018005,0.37266427278518677
26088,0.8174999952316284,0.8529493808746338,0.5026267170906067
26108,0.8174999952316284,0.8414897918701172,0.5970630049705505
26128,0.8174999952316284,0.8267900943756104,0.6615674495697021
26148,0.8174999952316284,0.8186216950416565,0.7053650617599487
26168,0.8174999952316284,0.8160940408706665,0.7358885407447815
26188,0.8174999952316284,0.8161861896514893,0.7578359246253967
26208,0.8174999952316284,0.8168637752532959,0.7739205360412598
26228,0.8174999952316284,0.817345917224884,0.7857626080513
26248,0.8174999952316284,0.81754070520401,0.7944468855857849
26268,0.8174999952316284,0.8175680637359619,0.8007770776748657
26288,0.8174999952316284,0.8175413012504578,0.8053710460662842
26308,0.8174999952316284,0.8175158500671387,0.8086993098258972
26328,0.8174999952316284,0.8175035119056702,0.8111112713813782
26348,0.8174999952316284,0.8175003528594971,0.8128610253334045
26368,0.8174999952316284,0.8175011873245239,0.8141315579414368
26388,0.8174999952316284,0.8175020217895508,0.8150544166564941
26408,0.8174999952316284,0.8175028562545776,0.8157247304916382
26428,0.8174999952316284,0.8175036907196045,0.8162525296211243
26448,0.8174999952316284,0.8175038695335388,0.8165656328201294
26468,0.8174999952316284,0.8175039291381836,0.8168225884437561
26488,0.8174999952316284,0.8175041079521179,0.817024827003479
26508,0.8174999952316284,0.8175039291381836,0.8171560168266296
26528,0.8174999952316284,0.8175038695335388,0.8172513246536255
26548,0.8174999952316284,0.8175040483474731,0.8173204660415649
26568,0.8174999952316284,0.8175041079521179,0.8173707723617554
26588,0.8174999952316284,0.8175039291381836,0.8174072504043579
26608,0.8174999952316284,0.8175038695335388,0.8174337148666382
26628,0.8174999952316284,0.8175040483474731,0.8174530863761902
26648,0.8174999952316284,0.8175041079521179,0.8174670338630676
26668,0.8174999952316284,0.8175039291381836,0.8174772262573242
26688,0.8174999952316284,0.8175038695335388,0.8174846172332764
26708,0.8174999952316284,0.8175040483474731,0.8174899220466614
26728,0.8174999952316284,0.8175041079521179,0.817493736743927
26748,0.8174999952316284,0.8175039291381836,0.8174965381622314
26768,0.8174999952316284,0.8175038695335388,0.8174985647201538
26788,0.8174999952316284,0.8175040483474731,0.8175000548362732
26808,0.8174999952316284,0.8175041079521179,0.8175012469291687
26828,0.8174999952316284,0.8175039291381836,0.8175018429756165
26848,0.8174999952316284,0.8175038695335388,0.8175024390220642
26868,0.8174999952316284,0.8175040483474731,0.817503035068512
26888,0.8174999952316284,0.8175041079521179,0.8175032138824463
26908,0.8174999952316284,0.8175039291381836,0.8175032138824463
26928,0.8174999952316284,0.8175038695335388,0.8175032138824463
26948,0.8174999952316284,0.8175040483474731,0.8175032138824463
26968,0.8174999952316284,0.8175041079521179,0.8175032138824463
26988,0.8174999952316284,0.8175039291381836,0.8175032138824463
27008,0.8174999952316284,0.8175038695335388,0.8175032138824463
27028,0.8174999952316284,0.8175040483474731,0.8175032138824463
27048,0.8174999952316284,0.8175041079521179,0.8175032138824463
27068,0.8174999952316284,0.8175039291381836,0.8175032138824463
27088,0.8174999952316284,0.8175038695335388,0.8175032138824463
27108,0.8174999952316284,0.8175040483474731,0.8175032138824463
27128,0.8174999952316284,0.8175041079521179,0.8175032138824463
27148,0.8174999952316284,0.8175039291381836,0.8175032138824463
27168,0.8174999952316284,0.8175038695335388,0.8175032138824463
27188,0.8174999952316284,0.8175040483474731,0.8175032138824463
27208,0.8174999952316284,0.8175041079521179,0.8175032138824463
27228,0.8174999952316284,0.8175039291381836,0.8175032138824463
27248,0.8174999952316284,0.8175038695335388,0.8175032138824463
27268,0.8174999952316284,0.8175040483474731,0.8175032138824463
27288,0.8174999952316284,0.8175041079521179,0.8175032138824463
27308,0.8174999952316284,0.8175039291381836,0.8175032138824463
27328,0.8174999952316284,0.8175038695335388,0.8175032138824463
27348,0.8174999952316284,0.8175040483474731,0.8175032138824463
27368,0.8174999952316284,0.8175041079521179,0.8175032138824463
27388,0.8174999952316284,0.8175039291381836,0.8175032138824463
27408,0.8174999952316284,0.8175038695335388,0.8175032138824463
27428,0.8174999952316284,0.8175040483474731,0.8175032138824463
27448,0.8174999952316284,0.8175041079521179,0.8175032138824463
27468,0.8174999952316284,0.8175039291381836,0.8175032138824463
27488,0.8174999952316284,0.8175038695335388,0.8175032138824463
27508,0.8174999952316284,0.8175040483474731,0.8175032138824463
27528,0.8174999952316284,0.8175041079521179,0.8175032138824463
27548,0.8174999952316284,0.8175039291381836,0.8175032138824463
27568,0.8174999952316284,0.8175038695335388,0.8175032138824463
27588,0.8174999952316284,0.8175040483474731,0.8175032138824463
27608,0.8174999952316284,0.8175041079521179,0.8175032138824463
27628,0.8174999952316284,0.8175039291381836,0.8175032138824463
27648,0.8174999952316284,0.8175038695335388,0.8175032138824463
27668,0.8174999952316284,0.8175040483474731,0.8175032138824463
27688,0.8174999952316284,0.8175041079521179,0.8175032138824463
27708,0.8174999952316284,0.8175039291381836,0.8175032138824463
27728,0.8174999952316284,0.8175038695335388,0.8175032138824463
27748,0.8174999952316284,0.8175040483474731,0.8175032138824463
27768,0.8174999952316284,0.8175041079521179,0.8175032138824463
27788,0.8174999952316284,0.8175039291381836,0.8175032138824463
27808,0.8174999952316284,0.8175038695335388,0.8175032138824463
27828,0.8174999952316284,0.8175040483474731,0.8175032138824463
27848,0.8174999952316284,0.8175041079521179,0.8175032138824463
27868,0.8174999952316284,0.8175039291381836,0.8175032138824463
27888,0.8174999952316284,0.8175038695335388,0.8175032138824463
27908,0.8174999952316284,0.8175040483474731,0.8175032138824463
27928,0.8174999952316284,0.8175041079521179,0.8175032138824463
27948,0.8174999952316284,0.8175039291381836,0.8175032138824463
27968,0.8174999952316284,0.8175038695335388,0.8175032138824463
27988,0.8174999952316284,0.8175040483474731,0.8175032138824463
28008,0.8174999952316284,0.8175041079521179,0.8175032138824463
28028,0.8174999952316284,0.8175039291381836,0.8175032138824463
28048,0.8174999952316284,0.8175038695335388,0.8175032138824463
28068,0.8174999952316284,0.8175040483474731,0.8175032138824463
28088,0.8174999952316284,0.8175041079521179,0.8175032138824463
28108,0.8174999952316284,0.8175039291381836,0.8175032138824463
28128,0.8174999952316284,0.8175038695335388,0.8175032138824463
28148,0.8174999952316284,0.8175040483474731,0.8175032138824463
28168,0.8174999952316284,0.8175041079521179,0.8175032138824463
28188,0.8174999952316284,0.8175039291381836,0.8175032138824463
28208,0.8174999952316284,0.8175038695335388,0.8175032138824463
28228,0.8174999952316284,0.8175040483474731,0.8175032138824463
28248,0.8174999952316284,0.8175041079521179,0.8175032138824463
28268,0.8174999952316284,0.8175039291381836,0.8175032138824463
28288,0.8174999952316284,0.8175038695335388,0.8175032138824463
28308,0.8174999952316284,0.8175040483474731,0.8175032138824463
28328,0.8174999952316284,0.8175041079521179,0.8175032138824463
28348,0.8174999952316284,0.8175039291381836,0.8175032138824463
28368,0.8174999952316284,0.8175038695335388,0.8175032138824463
28388,0.8174999952316284,0.8175040483474731,0.8175032138824463
28408,0.8174999952316284,0.8175041079521179,0.8175032138824463
28428,0.8174999952316284,0.8175039291381836,0.8175032138824463
28448,0.8174999952316284,0.8175038695335388,0.8175032138824463
28468,0.8174999952316284,0.8175040483474731,0.8175032138824463
28488,0.8174999952316284,0.8175041079521179,0.8175032138824463
28508,0.8174999952316284,0.8175039291381836,0.8175032138824463
28528,0.8174999952316284,0.8175038695335388,0.8175032138824463
28548,0.8174999952316284,0.8175040483474731,0.8175032138824463
28568,0.8174999952316284,0.8175041079521179,0.8175032138824463
28588,0.8174999952316284,0.8175039291381836,0.8175032138824463
28608,0.8174999952316284,0.8175038695335388,0.8175032138824463
28628,0.8174999952316284,0.8175040483474731,0.8175032138824463
28648,0.8174999952316284,0.8175041079521179,0.8175032138824463
28668,0.8174999952316284,0.8175039291381836,0.8175032138824463
